organo_id,offset_x_m,D_absorbida_GCR_Gy_dia,D_equivalente_GCR_Sv_dia,D_absorbida_SEP_Gy_evento,D_equivalente_SEP_Sv_evento
27,4.0,0.028281348691375528,0.24537101759540866,0.7940017257113754,1.5880034514227508
28,2.0,0.03807208618382395,0.31591755898372864,1.0348393326158205,2.069678665231641
28,3.0,0.03763044507627964,0.3569950483144386,0.0,0.0
28,4.0,0.04073419334218654,0.36998221944272514,0.0,0.0
29,2.0,0.07085135498500737,0.5822974760597766,15.410994232187667,30.821988464375334
29,3.0,0.07434004333668334,0.6964817265459435,0.0,0.0
29,4.0,0.08495833957345261,0.6901175910740265,0.0,0.0
30,2.0,0.056929235770577985,0.5654598933297543,0.0,0.0
30,3.0,0.054014486035054765,0.5320777009304913,0.0,0.0
30,4.0,0.09632393467669888,0.7508137326779746,0.0,0.0
31,2.0,0.03073274447546977,0.23873246248620472,0.0,0.0
31,3.0,0.026550134286998206,0.22434781301519285,0.8566187350919143,1.7132374701838287
31,4.0,0.02736901351463611,0.22349339355668132,2.817172645134221,5.634345290268442
32,2.0,0.046052973915607795,0.44319422291504235,0.0,0.0
32,3.0,0.03904488260332123,0.3836996500615089,15.625930777833146,31.25186155566629
32,4.0,0.042472246373253225,0.3543362380200842,32.37275893441298,64.74551786882596
33,2.0,0.07450339106048894,0.6155623253143446,0.0,0.0
33,3.0,0.05741928068336339,0.4163567514209181,0.0,0.0
33,4.0,0.058800444234605204,0.4255595365806973,0.0,0.0
34,2.0,0.017527686943526674,0.17421643952972463,6.380135585192259,12.760271170384518
34,3.0,0.016009132921760594,0.15089286404869268,3.1523880329981666,6.304776065996333
34,4.0,0.01966117651349062,0.16226106361376655,23.662120612904005,47.32424122580801
35,2.0,0.035047416128003044,0.37366518940765814,6.2575514991236645,12.515102998247329
35,3.0,0.03043912001075707,0.32513464994702146,6.155615811541237,12.311231623082474
35,4.0,0.030230982632104792,0.32143485443485387,21.990050406942835,43.98010081388567
36,2.0,0.0247633440799639,0.2401017756887372,0.0,0.0
36,3.0,0.030038162109041304,0.2945701522315602,0.0,0.0
36,4.0,0.03213213071262709,0.20537803818240064,27.310662986560217,54.621325973120435
37,2.0,0.013454253502896309,0.14188407659655092,3.439500665856061,6.879001331712122
37,3.0,0.014233345619878853,0.12798455168504086,3.460807705442265,6.92161541088453
37,4.0,0.04414903048577227,0.18023498395868906,2.0795714545542,4.1591429091084
38,2.0,0.027512785456562106,0.27790326223726,11.179225164448495,22.35845032889699
38,3.0,0.021245884719558607,0.21426779931321022,24.72911919496431,49.45823838992862
